CustomerID,Recency,Frequency,Monetary,Cluster
CUST102489,29,19,10923.41,1
CUST102490,78,8,1027.31,4
CUST102491,269,3,1695.07,0
CUST102492,24,10,3288.18,3
CUST102493,31,20,5437.5,1
CUST102494,311,1,273.26,0
CUST102495,264,7,213.54,0
CUST102496,101,5,2202.77,2
CUST102497,52,8,2847.17,3
CUST102498,29,8,3357.12,3
CUST102499,228,9,3921.85,2
CUST102500,82,6,1724.84,4
CUST102501,23,25,5732.69,1
CUST102502,164,8,2161.65,2
CUST102503,284,4,274.73,0
CUST102504,345,1,528.36,0
CUST102505,19,12,3448.8,3
CUST102506,17,22,7867.6,1
CUST102507,218,1,1918.82,0
CUST102508,279,4,339.18,0
CUST102509,89,2,1822.1,0
CUST102510,122,6,1950.16,2
CUST102511,30,6,1986.21,3
CUST102512,101,8,1942.11,2
CUST102513,12,25,4519.63,1
CUST102514,4,20,5507.39,1
CUST102515,57,8,4054.21,3
CUST102516,359,2,856.21,0
CUST102517,4,16,7155.97,1
CUST102518,58,12,4785.59,3
CUST102519,91,5,1772.83,2
CUST102520,69,11,2400.24,3
CUST102521,55,12,2892.62,3
CUST102522,116,8,1966.09,2
CUST102523,11,12,4682.11,1
CUST102524,93,10,2760.66,2
CUST102525,248,2,138.2,0
CUST102526,24,24,4726.62,1
CUST102527,231,3,774.76,0
CUST102528,207,5,1822.02,2
CUST102529,287,6,411.64,0
CUST102530,133,9,2350.87,2
CUST102531,92,8,2553.69,2
CUST102532,197,8,1353.69,2
CUST102533,225,5,2099.19,2
CUST102534,9,20,8702.42,1
CUST102535,191,1,468.41,0
CUST102536,73,6,836.54,4
CUST102537,160,10,3384.48,2
CUST102538,20,14,3115.43,3
CUST102539,16,27,7990.45,1
CUST102540,46,7,398.55,4
CUST102541,24,7,1407.2,4
CUST102542,43,9,3140.3,3
CUST102543,48,17,1333.08,3
CUST102544,12,16,3336.56,1
CUST102545,92,9,2380.75,2
CUST102546,41,15,4651.07,3
CUST102547,322,2,954.31,0
CUST102548,36,12,2169.7,3
CUST102549,17,15,5350.64,1
CUST102550,32,13,2185.61,3
CUST102551,20,6,1695.23,3
CUST102552,72,6,1196.73,4
CUST102553,95,5,5042.29,2
CUST102554,240,1,1317.67,0
CUST102555,30,12,4537.13,3
CUST102556,156,9,3140.74,2
CUST102557,12,29,5536.26,1
CUST102558,68,9,6124.26,3
CUST102559,41,14,1123.92,4
CUST102560,16,19,6832.73,1
CUST102561,58,5,3740.71,2
CUST102562,206,12,2806.27,2
CUST102563,151,11,3385.23,2
CUST102564,32,7,2106.11,3
CUST102565,79,5,1990.46,2
CUST102566,13,12,4282.26,1
CUST102567,24,20,9533.95,1
CUST102568,12,22,4960.85,1
CUST102569,213,13,947.76,4
CUST102570,207,3,471.09,0
CUST102571,4,22,5595.69,1
CUST102572,92,11,1870.17,2
CUST102573,148,10,638.21,4
CUST102574,322,2,2093.85,0
CUST102575,88,8,6261.53,2
CUST102576,29,4,1918.6,4
CUST102577,235,8,1488.57,2
CUST102578,301,4,1076.53,0
CUST102579,16,24,2785.84,1
CUST102580,300,2,820.26,0
CUST102581,1,30,4309.14,1
CUST102582,228,4,526.5,0
CUST102583,8,20,9734.2,1
CUST102584,71,14,4684.65,3
CUST102585,21,19,8124.61,1
CUST102586,64,4,1712.44,4
CUST102587,10,16,3400.61,1
CUST102588,19,13,1060.5,3
CUST102589,95,8,823.0,4
CUST102590,98,9,2591.48,2
CUST102591,199,10,2305.31,2
CUST102592,210,2,2329.73,0
CUST102593,182,11,3914.97,2
CUST102594,19,17,6088.04,1
CUST102595,29,13,3449.05,3
CUST102596,273,2,862.42,0
CUST102597,29,24,7115.59,1
CUST102598,36,8,1880.72,3
CUST102599,186,2,763.32,0
CUST102600,181,2,1716.76,0
CUST102601,70,11,2433.57,3
CUST102602,206,7,851.41,4
CUST102603,38,8,1048.97,4
CUST102604,210,10,1297.94,4
CUST102605,26,24,7046.6,1
CUST102606,34,28,5002.5,1
CUST102607,42,6,2845.79,3
CUST102608,32,12,4452.28,3
CUST102609,166,12,697.11,4
CUST102610,60,13,2719.91,3
CUST102611,227,2,852.08,0
CUST102612,120,11,2367.57,2
CUST102613,73,7,2047.97,2
CUST102614,100,9,786.78,4
CUST102615,71,13,5337.99,3
CUST102616,92,6,1031.91,4
CUST102617,17,14,2808.08,3
CUST102618,267,4,1311.63,0
CUST102619,192,3,656.89,0
CUST102620,345,1,549.91,0
CUST102621,244,3,1343.95,0
CUST102622,262,2,926.22,0
CUST102623,15,14,3608.96,1
CUST102624,250,3,1274.5,0
CUST102625,87,7,4325.21,2
CUST102626,43,6,1842.33,4
CUST102627,105,7,4685.82,2
CUST102628,30,11,2112.82,3
CUST102629,38,13,1696.72,3
CUST102630,69,12,1737.87,3
CUST102631,28,28,5060.03,1
CUST102632,70,6,806.21,4
CUST102633,323,4,877.75,0
CUST102634,221,11,2150.3,2
CUST102635,108,12,1891.46,2
CUST102636,85,7,2466.18,2
CUST102637,81,8,3185.35,2
CUST102638,44,12,1224.69,4
CUST102639,302,3,664.26,0
CUST102640,18,15,4441.34,1
CUST102641,199,7,3270.06,2
CUST102642,208,12,2042.29,2
CUST102643,118,8,2892.0,2
CUST102644,328,3,782.34,0
CUST102645,20,12,2476.23,3
CUST102646,350,2,433.45,0
CUST102647,200,7,5093.33,2
CUST102648,232,6,2166.61,2
CUST102649,112,5,3841.28,2
CUST102650,330,2,718.89,0
CUST102651,334,3,1757.26,0
CUST102652,115,5,1538.91,4
CUST102653,104,8,4056.3,2
CUST102654,188,14,1737.7,2
CUST102655,20,4,1456.68,4
CUST102656,359,2,76.39,0
CUST102657,73,17,3310.02,3
CUST102658,119,5,1356.22,4
CUST102659,30,25,3624.78,1
CUST102660,44,12,1760.64,3
CUST102661,253,3,161.84,0
CUST102662,63,14,3764.32,3
CUST102663,60,11,2680.92,3
CUST102664,44,12,4704.61,3
CUST102665,29,8,4540.79,3
CUST102666,217,6,3622.3,2
CUST102667,348,1,1328.68,0
CUST102668,16,25,4296.41,1
CUST102669,108,5,1017.99,4
CUST102670,60,10,2926.72,3
CUST102671,45,5,1967.99,4
CUST102672,72,13,1856.87,3
CUST102673,32,12,3554.41,3
CUST102674,78,6,2579.63,2
CUST102675,107,9,1514.26,4
CUST102676,52,6,3127.43,2
CUST102677,45,7,2022.75,3
CUST102678,140,12,1872.07,2
CUST102679,145,6,1915.25,2
CUST102680,74,12,5179.52,3
CUST102681,202,5,1417.87,2
CUST102682,348,2,443.06,0
CUST102683,30,27,6261.17,1
CUST102684,48,4,1274.79,4
CUST102685,33,15,4435.7,3
CUST102686,167,7,1236.23,4
CUST102687,24,18,1059.84,3
CUST102688,177,9,2221.55,2
CUST102689,44,15,2796.97,3
CUST102690,68,7,3941.25,2
CUST102691,208,3,993.25,0
CUST102692,32,16,1403.46,3
CUST102693,272,2,1495.06,0
CUST102694,238,3,1020.3,0
CUST102695,290,4,753.44,0
CUST102696,56,10,1641.42,4
CUST102697,142,10,1161.02,4
CUST102698,25,24,7788.06,1
CUST102699,18,14,1391.83,3
CUST102700,236,6,1042.86,4
CUST102701,169,7,2281.07,2
CUST102702,112,4,1698.47,2
CUST102703,15,15,1274.49,3
CUST102704,223,8,1586.37,2
CUST102705,184,4,1104.95,0
CUST102706,68,6,2232.0,2
CUST102707,328,2,500.26,0
CUST102708,51,9,1347.05,4
CUST102709,12,15,5210.37,1
CUST102710,107,9,4245.38,2
CUST102711,275,5,295.68,0
CUST102712,49,8,2137.75,3
CUST102713,63,12,4523.99,3
CUST102714,34,24,5110.73,1
CUST102715,180,4,819.41,0
CUST102716,52,11,1650.36,3
CUST102717,92,6,928.74,4
CUST102718,357,4,763.11,0
CUST102719,10,26,4510.31,1
CUST102720,21,10,2046.55,3
CUST102721,85,7,949.67,4
CUST102722,147,8,1679.75,2
CUST102723,46,15,1277.42,3
CUST102724,49,7,2913.5,3
CUST102725,41,17,2247.82,3
CUST102726,168,6,1890.34,2
CUST102727,149,10,1738.1,2
CUST102728,8,23,6184.6,1
CUST102729,16,13,2388.37,3
CUST102730,339,1,3171.38,0
CUST102731,33,21,6135.96,1
CUST102732,13,11,2797.98,3
CUST102733,99,6,2041.06,2
CUST102734,40,11,3974.75,3
CUST102735,32,16,3602.99,3
CUST102736,119,6,1937.37,2
CUST102737,61,13,2865.77,3
CUST102738,43,8,2525.34,3
CUST102739,149,10,947.14,4
CUST102740,78,7,524.0,4
CUST102741,29,24,9374.03,1
CUST102742,267,2,1328.35,0
CUST102743,60,17,2397.53,3
CUST102744,150,10,1583.18,2
CUST102745,51,14,2495.87,3
CUST102746,206,10,5526.42,2
CUST102747,33,18,3992.46,3
CUST102748,55,10,4850.17,3
CUST102749,77,9,3923.97,3
CUST102750,19,24,9473.99,1
CUST102751,44,13,3378.12,3
CUST102752,232,5,2565.96,2
CUST102753,272,4,386.35,0
CUST102754,19,27,5118.87,1
CUST102755,263,2,819.78,0
CUST102756,201,10,1998.85,2
CUST102757,343,3,1298.89,0
CUST102758,112,7,1939.12,2
CUST102759,193,5,2326.56,2
CUST102760,45,7,1804.96,4
CUST102761,184,9,1074.18,4
CUST102762,344,2,612.21,0
CUST102763,16,23,3529.32,1
CUST102764,61,11,2495.31,3
CUST102765,27,24,7970.67,1
CUST102766,214,4,290.19,0
CUST102767,27,4,4726.84,3
CUST102768,157,6,1861.34,2
CUST102769,292,2,869.52,0
CUST102770,273,2,2105.59,0
CUST102771,37,11,1575.63,3
CUST102772,99,6,2873.62,2
CUST102773,226,3,2773.64,2
CUST102774,10,15,4613.19,1
CUST102775,152,10,2818.91,2
CUST102776,48,13,2697.35,3
CUST102777,135,8,281.23,4
CUST102778,29,7,3626.1,3
CUST102779,32,8,4083.88,3
CUST102780,22,17,7306.8,1
CUST102781,31,18,2543.46,3
CUST102782,11,22,4579.77,1
CUST102783,147,8,973.09,4
CUST102784,54,20,1468.39,3
CUST102785,53,14,1140.47,4
CUST102786,94,6,1650.33,4
CUST102787,164,12,1890.79,2
CUST102788,22,7,806.05,4
CUST102789,329,5,911.18,0
CUST102790,34,10,2541.77,3
CUST102791,228,3,139.65,0
CUST102792,30,27,9284.24,1
CUST102793,177,9,2207.89,2
CUST102794,245,3,318.83,0
CUST102795,192,4,160.4,0
CUST102796,48,4,2786.51,2
CUST102797,105,9,1280.06,4
CUST102798,52,14,1564.39,3
CUST102799,200,4,1002.53,0
CUST102800,148,4,2431.14,2
CUST102801,249,1,2436.58,0
CUST102802,61,7,1203.82,4
CUST102803,24,23,12568.28,1
CUST102804,107,11,2099.92,2
CUST102805,29,18,6443.48,1
CUST102806,71,12,2484.29,3
CUST102807,61,10,1936.02,3
CUST102808,200,10,1516.1,2
CUST102809,31,10,2773.17,3
CUST102810,30,11,2636.19,3
CUST102811,30,22,11922.34,1
CUST102812,252,2,439.64,0
CUST102813,148,10,3045.26,2
CUST102814,7,22,8083.43,1
CUST102815,20,22,10274.19,1
CUST102816,78,7,1132.88,4
CUST102817,58,12,1746.1,3
CUST102818,41,9,1127.97,4
CUST102819,23,11,1426.24,3
CUST102820,278,3,1144.03,0
CUST102821,62,16,2471.06,3
CUST102822,93,6,3694.4,2
CUST102823,22,26,7454.16,1
CUST102824,340,3,2090.75,0
CUST102825,197,2,1516.17,0
CUST102826,99,8,2284.81,2
CUST102827,79,4,2941.84,2
CUST102828,23,13,2459.58,3
CUST102829,115,9,1912.79,2
CUST102830,92,10,5510.32,2
CUST102831,38,14,5530.73,3
CUST102832,60,12,3552.13,3
CUST102833,91,9,1698.32,4
CUST102834,234,4,208.1,0
CUST102835,145,10,2372.24,2
CUST102836,152,8,2523.1,2
CUST102837,169,6,2645.42,2
CUST102838,51,16,5903.96,3
CUST102839,29,9,4553.33,3
CUST102840,30,23,3924.47,1
CUST102841,166,10,3341.9,2
CUST102842,106,6,600.81,4
CUST102843,59,7,2047.51,4
CUST102844,70,17,2684.33,3
CUST102845,31,12,2542.15,3
CUST102846,22,9,3249.26,3
CUST102847,14,12,2737.0,3
CUST102848,7,19,2909.2,1
CUST102849,117,7,1352.05,4
CUST102850,68,13,1171.98,4
CUST102851,10,13,3626.42,1
CUST102852,58,9,3619.0,3
CUST102853,99,7,1921.11,2
CUST102854,40,8,4276.67,3
CUST102855,125,9,1396.51,4
CUST102856,343,3,126.49,0
CUST102857,225,13,2624.98,2
CUST102858,25,6,1880.1,3
CUST102859,224,9,1285.47,2
CUST102860,90,9,2162.13,2
CUST102861,45,10,1511.63,4
CUST102862,20,4,3703.21,3
CUST102863,25,10,978.2,4
CUST102864,32,27,8884.96,1
CUST102865,65,5,1374.76,4
CUST102866,5,26,2909.59,1
CUST102867,117,9,1554.12,4
CUST102868,71,4,1300.26,4
CUST102869,347,3,2782.77,2
CUST102870,33,26,7106.12,1
CUST102871,147,6,2288.42,2
CUST102872,82,10,941.88,4
CUST102873,3,27,5874.65,1
CUST102874,45,21,4189.48,3
CUST102875,6,21,10860.53,1
CUST102876,64,15,2714.37,3
CUST102877,66,20,2711.37,3
CUST102878,66,7,1296.31,4
CUST102879,68,9,2697.21,3
CUST102880,28,27,6100.53,1
CUST102881,44,13,3216.45,3
CUST102882,21,24,5556.61,1
CUST102883,29,5,1619.32,4
CUST102884,10,12,4411.47,1
CUST102885,87,6,1977.17,2
CUST102886,26,9,4096.57,3
CUST102887,6,22,5063.34,1
CUST102888,209,3,896.3,0
CUST102889,34,21,7083.26,1
CUST102890,21,25,4698.27,1
CUST102891,31,26,10282.21,1
CUST102892,205,2,2025.11,0
CUST102893,106,6,877.73,4
CUST102894,95,11,599.77,4
CUST102895,339,1,914.01,0
CUST102896,31,18,10082.62,1
CUST102897,185,4,129.71,0
CUST102898,20,10,3228.65,3
CUST102899,179,12,2512.67,2
CUST102900,38,9,247.48,4
CUST102901,26,14,1973.63,3
CUST102902,193,2,635.42,0
CUST102903,19,25,7307.36,1
CUST102904,271,2,2624.52,0
CUST102905,13,13,2564.28,3
CUST102906,161,5,1228.21,4
CUST102907,267,1,834.79,0
CUST102908,2,20,5128.93,1
CUST102909,235,3,855.67,0
CUST102910,103,4,1215.68,4
CUST102911,115,10,1449.43,4
CUST102912,10,28,9165.44,1
CUST102913,31,7,1781.83,3
CUST102914,228,7,1011.19,4
CUST102915,107,8,1186.13,4
CUST102916,20,21,7061.75,1
CUST102917,69,13,1423.81,4
CUST102918,332,1,808.5,0
CUST102919,26,22,4474.9,1
CUST102920,121,10,1929.38,2
CUST102921,347,3,2549.87,2
CUST102922,28,22,3047.67,3
CUST102923,32,11,2253.84,3
CUST102924,153,14,2056.64,2
CUST102925,10,25,5623.89,1
CUST102926,99,7,4327.31,2
CUST102927,97,5,2293.78,2
CUST102928,84,6,2222.71,2
CUST102929,72,12,969.58,4
CUST102930,149,11,1858.72,2
CUST102931,21,5,634.8,4
CUST102932,64,10,4327.68,3
CUST102933,96,8,987.23,4
CUST102934,203,3,1401.14,0
CUST102935,138,7,4276.56,2
CUST102936,94,7,1764.9,2
CUST102937,36,16,3816.56,3
CUST102938,24,21,9580.82,1
CUST102939,28,11,2995.19,3
CUST102940,18,25,4317.29,1
CUST102941,198,3,1382.05,0
CUST102942,46,14,3451.58,3
CUST102943,110,11,3019.65,2
CUST102944,22,16,4040.05,1
CUST102945,68,15,1377.32,4
CUST102946,25,7,2401.96,3
CUST102947,27,6,3245.07,3
CUST102948,206,12,1337.46,4
CUST102949,296,6,283.59,0
CUST102950,232,2,784.88,0
CUST102951,4,27,3539.56,1
CUST102952,110,5,2200.7,2
CUST102953,25,24,4805.15,1
CUST102954,218,4,1795.79,2
CUST102955,117,8,874.12,4
CUST102956,15,12,3170.94,3
CUST102957,30,27,4750.74,1
CUST102958,5,22,4325.41,1
CUST102959,22,13,6500.72,1
CUST102960,228,3,576.87,0
CUST102961,230,9,1115.24,4
CUST102962,208,3,1123.78,0
CUST102963,24,24,7638.62,1
CUST102964,85,4,2322.91,2
CUST102965,45,14,4052.8,3
CUST102966,75,4,1158.06,4
CUST102967,74,15,3816.66,3
CUST102968,70,13,3824.03,3
CUST102969,72,4,1587.14,4
CUST102970,29,6,2390.13,3
CUST102971,109,5,1269.59,4
CUST102972,140,6,2818.56,2
CUST102973,21,17,6205.87,1
CUST102974,249,2,403.23,0
CUST102975,90,9,1697.56,4
CUST102976,113,11,2182.51,2
CUST102977,181,11,1555.8,2
CUST102978,150,9,1963.09,2
CUST102979,222,11,3126.42,2
CUST102980,247,3,271.97,0
CUST102981,28,9,990.7,4
CUST102982,21,17,1221.29,3
CUST102983,9,22,7249.36,1
CUST102984,58,6,1788.38,4
CUST102985,6,33,7598.04,1
CUST102986,70,13,5415.54,3
CUST102987,24,21,2482.0,3
CUST102988,93,5,2384.14,2
CUST102989,56,12,1444.58,4
CUST102990,91,5,1213.83,4
CUST102991,196,7,2441.25,2
CUST102992,283,4,1242.0,0
CUST102993,36,12,4983.29,3
CUST102994,27,8,1107.6,4
CUST102995,32,10,2930.51,3
CUST102996,88,6,1410.11,4
CUST102997,125,7,4116.38,2
CUST102998,44,14,2978.57,3
CUST102999,233,3,1026.33,0
CUST103000,29,22,3866.5,1
CUST103001,343,3,293.02,0
CUST103002,86,6,5155.95,2
CUST103003,58,10,2549.38,3
CUST103004,235,5,1481.22,2
CUST103005,17,28,9547.13,1
CUST103006,225,8,1899.78,2
CUST103007,99,10,2241.28,2
CUST103008,12,32,9693.63,1
CUST103009,25,27,6314.16,1
CUST103010,131,7,921.36,4
CUST103011,41,13,2688.68,3
CUST103012,302,3,1545.97,0
CUST103013,214,6,975.82,4
CUST103014,148,5,2919.88,2
CUST103015,72,16,4294.79,3
CUST103016,105,11,673.89,4
CUST103017,359,3,1307.68,0
CUST103018,21,20,8399.01,1
CUST103019,14,21,3243.94,1
CUST103020,13,19,6861.16,1
CUST103021,42,15,998.2,4
CUST103022,166,4,2069.03,2
CUST103023,68,7,643.25,4
CUST103024,23,9,1983.54,3
CUST103025,29,12,2999.26,3
CUST103026,28,21,7419.91,1
CUST103027,15,15,1277.66,3
CUST103028,356,3,2800.03,2
CUST103029,20,6,2813.99,3
CUST103030,27,11,6951.02,3
CUST103031,157,8,2022.92,2
CUST103032,23,23,2724.6,1
CUST103033,19,14,1588.74,3
CUST103034,68,13,2296.68,3
CUST103035,244,4,557.09,0
CUST103036,130,7,3274.67,2
CUST103037,53,11,2279.73,3
CUST103038,24,25,5077.31,1
CUST103039,14,18,2891.25,1
CUST103040,185,8,2432.29,2
CUST103041,11,14,2313.58,3
CUST103042,187,2,1184.78,0
CUST103043,201,12,1630.67,2
CUST103044,56,5,1925.8,4
CUST103045,107,7,1197.57,4
CUST103046,195,1,1281.58,0
CUST103047,52,6,1130.82,4
CUST103048,144,8,2529.26,2
CUST103049,344,2,222.21,0
CUST103050,74,10,894.14,4
CUST103051,202,4,2850.72,2
CUST103052,33,18,5138.62,1
CUST103053,120,8,2485.56,2
CUST103054,138,6,840.71,4
CUST103055,61,7,1747.96,4
CUST103056,86,5,3111.58,2
CUST103057,115,6,2601.09,2
CUST103058,3,20,3808.82,1
CUST103059,62,16,2368.64,3
CUST103060,53,9,2220.11,3
CUST103061,116,4,1615.15,2
CUST103062,38,8,836.03,4
CUST103063,54,14,1312.39,4
CUST103064,301,6,640.47,0
CUST103065,43,17,2863.39,3
CUST103066,34,3,1353.2,4
CUST103067,115,8,727.14,4
CUST103068,11,18,3237.49,1
CUST103069,184,7,1705.61,2
CUST103070,90,12,1400.09,4
CUST103071,16,25,9118.93,1
CUST103072,308,5,1113.94,0
CUST103073,121,6,1898.27,2
CUST103074,136,9,1990.75,2
CUST103075,198,2,608.77,0
CUST103076,318,1,3421.34,0
CUST103077,41,11,1787.09,3
CUST103078,90,8,822.35,4
CUST103079,92,7,4581.94,2
CUST103080,28,8,3429.42,3
CUST103081,39,19,3589.32,3
CUST103082,22,28,4957.38,1
CUST103083,120,11,2700.23,2
CUST103084,141,6,3259.53,2
CUST103085,176,9,2986.55,2
CUST103086,64,17,1181.33,4
CUST103087,50,16,3665.38,3
CUST103088,109,8,1183.98,4
CUST103089,71,5,582.5,4
CUST103090,222,2,210.3,0
CUST103091,230,2,1361.03,0
CUST103092,299,4,1488.87,0
CUST103093,183,3,776.18,0
CUST103094,338,2,307.43,0
CUST103095,113,8,2089.09,2
CUST103096,10,26,2695.75,1
CUST103097,31,32,11990.55,1
CUST103098,16,16,2769.36,3
CUST103099,50,19,2710.98,3
CUST103100,35,9,4031.18,3
CUST103101,217,2,400.57,0
CUST103102,43,12,1915.46,3
CUST103103,289,2,478.5,0
CUST103104,115,4,2451.16,2
CUST103105,91,5,1038.45,4
CUST103106,149,4,1423.13,2
CUST103107,23,15,3646.35,3
CUST103108,102,14,1890.48,3
CUST103109,23,18,2836.88,3
CUST103110,321,4,548.74,0
CUST103111,46,9,1222.65,4
CUST103112,28,11,2502.93,3
CUST103113,144,9,2643.28,2
CUST103114,101,9,2066.42,2
CUST103115,80,6,1105.78,4
CUST103116,133,14,1726.11,2
CUST103117,16,21,4904.98,1
CUST103118,217,11,1866.1,2
CUST103119,60,17,2027.03,3
CUST103120,19,14,1698.5,3
CUST103121,61,11,3945.9,3
CUST103122,53,21,2814.45,3
CUST103123,65,13,2001.37,3
CUST103124,103,6,324.76,4
CUST103125,14,17,2177.73,3
CUST103126,55,10,5732.11,3
CUST103127,97,10,3715.79,2
CUST103128,23,30,4460.93,1
CUST103129,200,8,1404.73,2
CUST103130,247,3,196.94,0
CUST103131,76,10,4009.03,3
CUST103132,234,2,1267.88,0
CUST103133,24,23,4408.99,1
CUST103134,27,19,4464.73,1
CUST103135,135,7,2640.02,2
CUST103136,183,5,2457.92,2
CUST103137,288,2,765.61,0
CUST103138,27,30,9142.07,1
CUST103139,129,8,3477.13,2
CUST103140,54,12,2751.24,3
CUST103141,23,18,4326.3,1
CUST103142,10,16,5776.85,1
CUST103143,273,6,333.29,0
CUST103144,30,26,3090.57,1
CUST103145,229,2,944.04,0
CUST103146,117,7,3512.51,2
CUST103147,101,7,1056.89,4
CUST103148,154,9,2637.43,2
CUST103149,193,3,1959.17,2
CUST103150,53,9,2101.86,3
CUST103151,20,21,3726.43,1
CUST103152,91,8,4657.34,2
CUST103153,55,11,2864.44,3
CUST103154,27,27,10480.09,1
CUST103155,20,10,1138.43,3
CUST103156,34,11,4941.43,3
CUST103157,9,24,4823.47,1
CUST103158,5,25,5239.62,1
CUST103159,272,4,634.91,0
CUST103160,38,17,3069.87,3
CUST103161,242,6,554.05,0
CUST103162,204,2,748.95,0
CUST103163,16,25,6062.91,1
CUST103164,235,9,2723.12,2
CUST103165,97,12,953.2,4
CUST103166,162,6,6422.87,2
CUST103167,11,14,9526.54,1
CUST103168,74,11,1537.27,4
CUST103169,24,27,9444.77,1
CUST103170,66,6,1248.47,4
CUST103171,267,1,675.64,0
CUST103172,206,7,2073.2,2
CUST103173,112,5,1620.71,2
CUST103174,234,3,913.76,0
CUST103175,217,5,1045.87,0
CUST103176,2,31,2823.45,1
CUST103177,217,4,999.94,0
CUST103178,15,8,1719.79,3
CUST103179,22,17,5099.85,1
CUST103180,113,6,1319.13,4
CUST103181,220,3,2404.31,2
CUST103182,61,10,632.52,4
CUST103183,24,8,1297.89,4
CUST103184,11,14,982.01,3
CUST103185,4,24,9205.63,1
CUST103186,20,22,7539.61,1
CUST103187,117,5,1639.81,2
CUST103188,239,5,264.85,0
CUST103189,10,17,5410.84,1
CUST103190,39,18,2485.06,3
CUST103191,17,13,2264.59,3
CUST103192,3,23,3340.41,1
CUST103193,60,5,2656.99,2
CUST103194,120,12,1795.63,2
CUST103195,213,10,2682.04,2
CUST103196,58,12,3422.73,3
CUST103197,65,5,1591.44,4
CUST103198,8,29,3932.34,1
CUST103199,23,20,4826.74,1
CUST103200,325,2,1938.01,0
CUST103201,213,5,1804.11,2
CUST103202,227,1,659.21,0
CUST103203,328,2,757.38,0
CUST103204,144,9,2487.78,2
CUST103205,294,1,2182.38,0
CUST103206,51,6,879.69,4
CUST103207,21,23,10758.93,1
CUST103208,7,22,11453.92,1
CUST103209,16,29,8314.25,1
CUST103210,29,28,3850.95,1
CUST103211,43,11,1724.15,3
CUST103212,218,11,3821.95,2
CUST103213,183,7,2010.72,2
CUST103214,60,6,2953.01,2
CUST103215,17,18,5842.3,1
CUST103216,201,6,3851.67,2
CUST103217,72,16,1690.1,3
CUST103218,24,29,3806.8,1
CUST103219,60,13,3384.53,3
CUST103220,29,14,5875.1,1
CUST103221,33,9,2300.82,3
CUST103222,181,6,2401.14,2
CUST103223,132,12,2752.36,2
CUST103224,152,11,719.53,4
CUST103225,16,23,7895.18,1
CUST103226,179,7,1615.45,2
CUST103227,214,7,2086.99,2
CUST103228,50,14,848.81,4
CUST103229,180,9,2782.66,2
CUST103230,89,6,4207.18,2
CUST103231,22,7,1454.57,3
CUST103232,3,22,4432.28,1
CUST103233,54,7,1147.4,4
CUST103234,15,21,5492.99,1
CUST103235,13,10,4428.4,3
CUST103236,3,26,9302.36,1
CUST103237,264,2,1094.18,0
CUST103238,14,12,1869.2,3
CUST103239,58,15,1081.61,4
CUST103240,33,15,4551.19,3
CUST103241,263,7,1078.54,4
CUST103242,48,8,3371.44,3
CUST103243,340,5,690.92,0
CUST103244,38,13,3378.96,3
CUST103245,23,24,5625.77,1
CUST103246,108,11,3786.24,2
CUST103247,37,10,2729.58,3
CUST103248,117,13,1588.75,4
CUST103249,324,2,686.42,0
CUST103250,102,4,3318.32,2
CUST103251,356,1,1557.27,0
CUST103252,71,11,2128.78,3
CUST103253,67,11,3466.64,3
CUST103254,34,6,3226.21,3
CUST103255,24,22,4824.39,1
CUST103256,178,6,2668.99,2
CUST103257,23,31,7337.98,1
CUST103258,25,14,5548.14,1
CUST103259,112,7,3345.13,2
CUST103260,8,24,3192.68,1
CUST103261,1,22,2932.31,1
CUST103262,238,4,1362.98,0
CUST103263,13,17,4989.93,1
CUST103264,45,8,4085.82,3
CUST103265,15,14,3463.07,3
CUST103266,72,13,4467.63,3
CUST103267,23,14,4006.36,3
CUST103268,96,6,2617.46,2
CUST103269,200,3,995.28,0
CUST103270,32,18,5929.43,1
CUST103271,353,4,241.34,0
CUST103272,114,3,955.36,0
CUST103273,184,7,1327.23,4
CUST103274,140,14,1579.49,4
CUST103275,142,10,2703.63,2
CUST103276,231,4,670.62,0
CUST103277,87,5,1364.35,4
CUST103278,45,7,1992.67,3
CUST103279,41,17,3040.57,3
CUST103280,6,24,5050.97,1
CUST103281,228,9,3779.59,2
CUST103282,16,26,6214.56,1
CUST103283,72,10,1868.1,4
CUST103284,24,25,4362.45,1
CUST103285,65,20,2562.19,3
CUST103286,159,9,2071.46,2
CUST103287,218,10,2534.69,2
CUST103288,88,4,2069.2,2
CUST103289,28,26,7710.59,1
CUST103290,42,7,1085.5,4
CUST103291,39,14,5702.95,3
CUST103292,114,7,996.81,4
CUST103293,46,7,1111.88,4
CUST103294,100,5,549.31,4
CUST103295,27,7,2291.5,3
CUST103296,314,4,1902.76,2
CUST103297,198,7,738.93,4
CUST103298,104,5,701.43,4
CUST103299,116,4,2180.26,2
CUST103300,9,25,5995.6,1
CUST103301,195,3,438.16,0
CUST103302,17,14,7350.63,1
CUST103303,25,16,4069.12,3
CUST103304,188,5,3540.32,2
CUST103305,227,7,1982.16,2
CUST103306,31,20,7648.7,1
CUST103307,19,21,6907.65,1
CUST103308,34,17,5066.54,1
CUST103309,108,9,1636.61,4
CUST103310,2,16,4658.79,1
CUST103311,207,2,728.91,0
CUST103312,321,5,501.4,0
CUST103313,46,8,2010.28,3
CUST103314,43,4,1575.4,4
CUST103315,31,15,3715.92,3
CUST103316,11,23,7881.29,1
CUST103317,132,9,789.24,4
CUST103318,4,24,6449.8,1
