CustomerID,Age,Gender,City,PreferredChannel,RecencyDays,PurchaseFrequency,MonetaryValue,TrueSegment
CUST104150,31,Female,Chennai,Online,100,5,1506.17,Potential Loyalists
CUST104151,28,Female,Bengaluru,Online,23,13,2281.76,Loyal
CUST104152,48,Female,Delhi,Online,24,7,1434.22,Potential Loyalists
CUST104153,45,Male,Hyderabad,Store,70,9,1130.45,Potential Loyalists
CUST104154,33,Female,Pune,Online,99,10,2681.63,Potential Loyalists
CUST104155,18,Male,Pune,Mobile App,90,6,1109.74,Potential Loyalists
CUST104156,33,Male,Pune,Store,26,21,8104.71,Champions
CUST104157,43,Other,Noida,Online,181,2,731.41,Lost
CUST104158,50,Female,Chennai,Store,3,21,7368.64,Champions
CUST104159,33,Other,Delhi,Store,65,10,3137.43,Potential Loyalists
CUST104160,35,Male,Kolkata,Mobile App,51,12,5938.54,Loyal
CUST104161,18,Male,Chennai,Mobile App,84,6,825.69,Potential Loyalists
CUST104162,29,Female,Hyderabad,Online,14,8,5247.08,Loyal
CUST104163,42,Female,Noida,Mobile App,229,2,576.49,Lost
CUST104164,26,Female,Mumbai,Store,37,8,2894.28,Loyal
CUST104165,27,Female,Hyderabad,Online,110,7,3491.89,At Risk
CUST104166,39,Female,Mumbai,Mobile App,64,9,2414.87,Loyal
CUST104167,37,Male,Pune,Online,12,24,9607.02,Champions
CUST104168,28,Male,Delhi,Mobile App,22,10,3703.12,Potential Loyalists
CUST104169,25,Female,Mumbai,Online,55,8,1409.2,Potential Loyalists
CUST104170,33,Female,Chennai,Online,117,4,1412.15,Potential Loyalists
CUST104171,37,Male,Pune,Mobile App,187,4,1250.15,Lost
CUST104172,49,Female,Hyderabad,Store,193,9,2650.65,At Risk
CUST104173,27,Female,Noida,Store,310,1,1160.1,Lost
CUST104174,24,Other,Bengaluru,Online,66,12,2513.61,Loyal
CUST104175,18,Male,Delhi,Online,218,14,1064.57,At Risk
CUST104176,18,Female,Kolkata,Online,51,7,1705.87,Potential Loyalists
CUST104177,31,Female,Chennai,Online,29,7,1837.12,Potential Loyalists
CUST104178,18,Female,Bengaluru,Online,185,2,526.32,Lost
CUST104179,47,Male,Bengaluru,Mobile App,131,8,2089.69,At Risk
CUST104180,38,Female,Chennai,Mobile App,235,3,2330.55,Lost
CUST104181,27,Female,Kolkata,Online,182,8,737.11,At Risk
CUST104182,32,Female,Kolkata,Mobile App,7,23,5943.67,Champions
CUST104183,42,Male,Hyderabad,Online,185,7,5158.52,At Risk
CUST104184,34,Male,Pune,Store,118,13,1690.68,Potential Loyalists
CUST104185,63,Other,Bengaluru,Store,290,3,1208.42,Lost
CUST104186,18,Male,Delhi,Store,127,8,2480.58,At Risk
CUST104187,29,Female,Delhi,Store,26,26,6576.81,Champions
CUST104188,48,Female,Noida,Mobile App,13,17,7913.67,Champions
CUST104189,51,Female,Hyderabad,Store,14,21,6706.41,Champions
CUST104190,24,Male,Mumbai,Online,70,4,1416.39,Potential Loyalists
CUST104191,30,Male,Noida,Mobile App,34,29,4369.49,Champions
CUST104192,34,Male,Hyderabad,Store,139,10,1648.09,At Risk
CUST104193,25,Male,Noida,Store,73,7,1963.41,Potential Loyalists
CUST104194,41,Female,Delhi,Mobile App,235,3,1791.95,Lost
CUST104195,25,Male,Pune,Store,51,13,3831.15,Loyal
CUST104196,41,Male,Kolkata,Online,58,9,1475.25,Potential Loyalists
CUST104197,26,Female,Chennai,Store,6,21,7523.91,Champions
CUST104198,39,Female,Kolkata,Mobile App,349,3,466.29,Lost
CUST104199,43,Female,Hyderabad,Store,49,11,2552.02,Loyal
CUST104200,23,Male,Kolkata,Mobile App,16,27,5958.04,Champions
CUST104201,28,Male,Noida,Online,34,11,2910.19,Loyal
CUST104202,28,Male,Mumbai,Online,208,6,1325.11,At Risk
CUST104203,35,Male,Pune,Store,26,24,5443.75,Champions
CUST104204,30,Male,Noida,Online,110,10,1469.92,Potential Loyalists
CUST104205,37,Other,Kolkata,Mobile App,109,6,2531.61,At Risk
CUST104206,24,Female,Hyderabad,Online,119,6,1014.64,At Risk
CUST104207,18,Male,Chennai,Store,21,17,2932.14,Loyal
CUST104208,27,Male,Bengaluru,Store,13,21,6571.17,Champions
CUST104209,21,Female,Hyderabad,Store,118,7,1390.8,Potential Loyalists
CUST104210,18,Male,Chennai,Online,38,9,2018.14,Loyal
CUST104211,29,Male,Pune,Store,187,10,715.02,At Risk
CUST104212,32,Male,Bengaluru,Online,24,8,2676.86,Loyal
CUST104213,27,Male,Kolkata,Store,113,10,2905.23,Potential Loyalists
CUST104214,24,Female,Delhi,Mobile App,2,21,5246.5,Champions
CUST104215,36,Female,Hyderabad,Online,92,5,1017.52,Potential Loyalists
CUST104216,43,Male,Bengaluru,Mobile App,30,8,2942.77,Loyal
CUST104217,42,Male,Pune,Store,137,8,844.33,At Risk
CUST104218,38,Female,Bengaluru,Mobile App,23,22,6604.74,Champions
CUST104219,38,Female,Pune,Online,334,2,2307.89,Lost
CUST104220,41,Male,Bengaluru,Online,210,7,1150.76,At Risk
CUST104221,25,Male,Mumbai,Store,29,11,1508.3,Loyal
CUST104222,30,Male,Kolkata,Online,8,27,6773.95,Champions
CUST104223,20,Male,Pune,Online,17,15,355.97,Loyal
CUST104224,57,Male,Delhi,Online,22,22,5059.72,Champions
CUST104225,31,Female,Chennai,Online,59,7,1808.79,Loyal
CUST104226,30,Female,Pune,Store,269,3,743.26,Lost
CUST104227,44,Male,Bengaluru,Online,41,8,3046.15,Potential Loyalists
CUST104228,47,Male,Mumbai,Mobile App,18,12,2580.32,Loyal
CUST104229,35,Female,Noida,Online,25,10,2093.67,Potential Loyalists
CUST104230,43,Female,Kolkata,Online,18,8,4276.27,Loyal
CUST104231,21,Male,Bengaluru,Online,281,2,763.7,Lost
CUST104232,42,Male,Noida,Online,18,21,5338.71,Champions
CUST104233,49,Male,Noida,Store,229,6,757.15,At Risk
CUST104234,36,Male,Chennai,Mobile App,125,8,2440.49,At Risk
CUST104235,24,Male,Noida,Store,6,24,4377.45,Champions
CUST104236,29,Female,Bengaluru,Online,58,14,4506.22,Loyal
CUST104237,33,Female,Noida,Mobile App,55,11,3728.95,Loyal
CUST104238,41,Male,Pune,Mobile App,293,8,664.78,Lost
CUST104239,30,Male,Hyderabad,Online,68,7,1942.74,Potential Loyalists
CUST104240,40,Male,Pune,Store,179,10,2409.51,At Risk
CUST104241,63,Female,Pune,Online,198,8,920.82,At Risk
CUST104242,26,Male,Pune,Store,276,2,270.25,Lost
CUST104243,32,Male,Bengaluru,Mobile App,97,10,933.06,Potential Loyalists
CUST104244,29,Male,Noida,Store,33,3,1645.66,Potential Loyalists
CUST104245,34,Female,Noida,Online,199,7,4676.69,At Risk
CUST104246,25,Male,Noida,Online,60,12,3975.69,Loyal
CUST104247,39,Female,Mumbai,Store,292,3,88.17,Lost
CUST104248,42,Male,Hyderabad,Mobile App,24,24,12120.75,Champions
CUST104249,40,Male,Hyderabad,Store,58,13,2379.74,Loyal
CUST104250,36,Female,Kolkata,Online,157,11,3107.58,At Risk
CUST104251,32,Male,Hyderabad,Online,46,7,1926.17,Loyal
CUST104252,18,Male,Chennai,Online,27,17,5196.64,Champions
CUST104253,25,Male,Bengaluru,Mobile App,33,13,4661.89,Loyal
CUST104254,18,Male,Kolkata,Online,89,4,1889.7,Potential Loyalists
CUST104255,36,Male,Pune,Mobile App,206,3,1786.9,Lost
CUST104256,35,Female,Hyderabad,Mobile App,33,15,1152.26,Champions
CUST104257,39,Female,Chennai,Online,29,21,3779.58,Champions
CUST104258,42,Male,Hyderabad,Online,89,4,2683.07,Potential Loyalists
CUST104259,32,Male,Bengaluru,Mobile App,245,4,823.28,Lost
CUST104260,31,Male,Hyderabad,Online,68,12,2459.54,Loyal
CUST104261,33,Male,Delhi,Store,183,2,477.41,Lost
CUST104262,27,Male,Chennai,Store,205,3,357.22,Lost
CUST104263,27,Female,Kolkata,Mobile App,30,10,4223.74,Loyal
CUST104264,20,Female,Delhi,Store,200,4,2353.94,At Risk
CUST104265,29,Male,Chennai,Mobile App,216,8,2242.29,At Risk
CUST104266,26,Male,Bengaluru,Mobile App,95,7,980.04,Potential Loyalists
CUST104267,34,Male,Chennai,Online,93,7,2722.05,Potential Loyalists
CUST104268,41,Male,Kolkata,Store,195,9,7016.7,At Risk
CUST104269,44,Female,Hyderabad,Store,162,13,1818.97,At Risk
CUST104270,26,Female,Pune,Online,173,6,3667.19,At Risk
CUST104271,37,Male,Bengaluru,Online,218,2,1270.78,Lost
CUST104272,19,Male,Mumbai,Online,80,4,1710.61,Potential Loyalists
CUST104273,50,Male,Chennai,Online,96,10,632.24,At Risk
CUST104274,39,Male,Bengaluru,Store,352,3,451.92,Lost
CUST104275,29,Male,Mumbai,Online,22,15,3734.44,Loyal
CUST104276,23,Female,Pune,Store,8,22,3938.07,Champions
CUST104277,30,Male,Delhi,Mobile App,66,10,3957.7,Potential Loyalists
CUST104278,52,Female,Chennai,Mobile App,272,2,1865.92,Lost
CUST104279,51,Male,Noida,Mobile App,68,16,3153.92,Loyal
CUST104280,38,Female,Noida,Online,92,9,1468.75,At Risk
CUST104281,32,Female,Hyderabad,Online,3,27,6129.31,Champions
CUST104282,25,Other,Bengaluru,Online,41,10,3503.29,Loyal
CUST104283,51,Male,Kolkata,Store,77,8,3578.82,Potential Loyalists
CUST104284,44,Female,Hyderabad,Mobile App,23,19,10231.05,Champions
CUST104285,40,Male,Noida,Mobile App,261,5,371.58,Lost
CUST104286,34,Female,Delhi,Store,8,21,3444.98,Champions
CUST104287,26,Other,Hyderabad,Online,231,4,2038.21,Lost
CUST104288,20,Male,Hyderabad,Online,30,12,2804.78,Loyal
CUST104289,27,Female,Bengaluru,Mobile App,218,4,840.61,Lost
CUST104290,43,Male,Hyderabad,Store,38,8,2915.08,Potential Loyalists
CUST104291,25,Female,Mumbai,Online,32,27,5948.16,Champions
CUST104292,34,Female,Kolkata,Store,26,22,8090.0,Champions
CUST104293,44,Male,Noida,Store,5,22,9529.33,Champions
CUST104294,34,Male,Chennai,Online,28,6,597.8,Potential Loyalists
CUST104295,42,Male,Mumbai,Store,215,4,1300.48,At Risk
CUST104296,18,Male,Hyderabad,Store,111,6,1050.01,Potential Loyalists
CUST104297,36,Female,Noida,Online,76,6,3784.75,Potential Loyalists
CUST104298,27,Male,Pune,Store,110,9,1219.42,Potential Loyalists
CUST104299,33,Female,Chennai,Online,103,9,1326.04,Potential Loyalists
CUST104300,34,Female,Delhi,Online,122,10,2373.41,At Risk
CUST104301,29,Female,Chennai,Store,85,13,1961.35,Potential Loyalists
CUST104302,49,Female,Bengaluru,Mobile App,110,6,868.18,At Risk
CUST104303,47,Female,Noida,Store,316,1,445.7,Lost
CUST104304,35,Male,Noida,Store,72,10,3165.53,Loyal
CUST104305,52,Male,Noida,Store,33,19,3582.78,Champions
CUST104306,43,Other,Noida,Online,21,25,11854.8,Champions
CUST104307,26,Male,Mumbai,Mobile App,60,7,2380.05,Potential Loyalists
CUST104308,28,Female,Noida,Store,34,12,1289.95,Loyal
CUST104309,27,Female,Kolkata,Mobile App,315,3,1092.96,Lost
CUST104310,46,Male,Pune,Mobile App,138,7,1419.61,At Risk
CUST104311,33,Male,Noida,Mobile App,107,5,652.66,Potential Loyalists
CUST104312,31,Female,Hyderabad,Online,209,11,3149.14,At Risk
CUST104313,32,Female,Chennai,Mobile App,34,12,2676.95,Loyal
CUST104314,28,Female,Bengaluru,Online,235,9,3097.2,At Risk
CUST104315,47,Male,Delhi,Online,33,18,5690.01,Champions
CUST104316,55,Female,Delhi,Online,110,4,3115.41,Potential Loyalists
CUST104317,35,Female,Chennai,Online,266,5,1430.9,Lost
CUST104318,24,Male,Bengaluru,Online,131,8,1080.46,At Risk
CUST104319,34,Female,Mumbai,Mobile App,202,7,854.86,Lost
CUST104320,41,Male,Bengaluru,Online,71,13,1323.31,Loyal
CUST104321,45,Female,Hyderabad,Mobile App,200,4,736.91,Lost
CUST104322,26,Male,Kolkata,Online,111,8,2693.14,Potential Loyalists
CUST104323,26,Male,Chennai,Store,111,5,1154.39,Potential Loyalists
CUST104324,33,Female,Mumbai,Online,5,20,3851.4,Champions
CUST104325,46,Male,Mumbai,Online,18,14,2619.59,Loyal
CUST104326,26,Male,Delhi,Store,76,7,2078.43,Potential Loyalists
CUST104327,36,Male,Pune,Online,16,28,7021.56,Champions
CUST104328,36,Male,Pune,Store,156,10,2078.87,At Risk
CUST104329,32,Female,Chennai,Store,189,3,795.56,Lost
CUST104330,39,Female,Delhi,Store,336,2,1050.11,Lost
CUST104331,30,Female,Bengaluru,Online,10,17,3091.67,Champions
CUST104332,27,Male,Bengaluru,Mobile App,336,2,1328.34,Lost
CUST104333,42,Male,Bengaluru,Store,25,28,6664.39,Champions
CUST104334,18,Male,Bengaluru,Store,82,5,967.93,Potential Loyalists
CUST104335,26,Male,Kolkata,Online,300,5,1549.95,Lost
CUST104336,37,Female,Noida,Store,6,26,5674.09,Champions
CUST104337,40,Male,Delhi,Store,10,18,1597.45,Champions
CUST104338,46,Female,Noida,Store,8,22,4103.64,Champions
CUST104339,35,Female,Kolkata,Online,68,7,2309.89,Potential Loyalists
CUST104340,36,Male,Mumbai,Online,117,10,2261.71,At Risk
CUST104341,26,Male,Mumbai,Store,2,25,6529.26,Champions
CUST104342,29,Female,Noida,Mobile App,14,19,5005.54,Champions
CUST104343,31,Male,Hyderabad,Online,97,7,3308.77,Potential Loyalists
CUST104344,21,Female,Delhi,Store,64,10,2932.32,Loyal
CUST104345,36,Male,Mumbai,Online,132,9,1649.33,At Risk
CUST104346,29,Female,Noida,Online,267,2,421.37,Lost
CUST104347,18,Male,Kolkata,Online,181,10,3646.09,At Risk
CUST104348,35,Male,Bengaluru,Online,327,3,331.33,Lost
CUST104349,39,Male,Noida,Online,86,6,1415.76,Potential Loyalists
CUST104350,22,Male,Noida,Store,331,5,2417.95,Lost
CUST104351,41,Female,Mumbai,Online,13,11,2201.11,Loyal
CUST104352,23,Other,Noida,Online,33,19,4269.31,Champions
CUST104353,36,Female,Bengaluru,Online,149,9,3838.93,At Risk
CUST104354,27,Other,Bengaluru,Store,25,24,5407.73,Champions
CUST104355,18,Female,Delhi,Mobile App,180,3,794.79,Lost
CUST104356,54,Male,Noida,Store,146,10,2269.1,At Risk
CUST104357,30,Female,Bengaluru,Store,275,4,556.25,Lost
CUST104358,47,Female,Mumbai,Mobile App,47,9,3195.23,Loyal
CUST104359,43,Male,Bengaluru,Mobile App,95,6,991.14,Potential Loyalists
CUST104360,20,Male,Delhi,Online,239,7,2248.98,At Risk
CUST104361,52,Female,Kolkata,Store,11,12,3974.88,Loyal
CUST104362,19,Female,Pune,Store,20,3,967.52,Potential Loyalists
CUST104363,34,Male,Delhi,Store,195,11,1957.82,At Risk
CUST104364,25,Female,Kolkata,Store,350,2,1118.95,Lost
CUST104365,43,Male,Bengaluru,Store,199,8,1678.39,At Risk
CUST104366,28,Female,Hyderabad,Online,25,17,7683.11,Champions
CUST104367,37,Male,Noida,Online,68,8,1185.23,Potential Loyalists
CUST104368,23,Female,Mumbai,Online,29,5,1565.89,Potential Loyalists
CUST104369,19,Male,Delhi,Online,27,31,11834.18,Champions
CUST104370,46,Male,Delhi,Online,55,11,2885.91,Potential Loyalists
CUST104371,30,Male,Noida,Store,37,14,5457.47,Loyal
CUST104372,29,Male,Chennai,Mobile App,30,20,7192.51,Champions
CUST104373,41,Female,Hyderabad,Store,52,8,1628.38,Potential Loyalists
CUST104374,18,Male,Hyderabad,Mobile App,19,14,2666.5,Loyal
CUST104375,18,Female,Bengaluru,Online,71,5,1806.58,Potential Loyalists
CUST104376,33,Male,Noida,Mobile App,60,11,2150.75,Loyal
CUST104377,39,Female,Hyderabad,Store,165,4,3119.81,At Risk
CUST104378,33,Male,Chennai,Store,45,14,3258.62,Loyal
CUST104379,56,Female,Pune,Store,309,5,982.06,Lost
CUST104380,27,Male,Mumbai,Online,15,16,9264.26,Champions
CUST104381,23,Female,Mumbai,Mobile App,32,5,3273.19,Potential Loyalists
CUST104382,38,Female,Kolkata,Mobile App,48,12,1497.08,Loyal
CUST104383,45,Male,Hyderabad,Store,46,15,4020.21,Loyal
CUST104384,29,Male,Mumbai,Mobile App,62,6,2056.46,Potential Loyalists
CUST104385,19,Female,Chennai,Store,228,2,1616.09,Lost
CUST104386,30,Other,Bengaluru,Store,271,3,564.58,Lost
CUST104387,47,Male,Kolkata,Mobile App,35,13,2208.79,Loyal
CUST104388,46,Male,Noida,Online,27,23,3353.76,Champions
CUST104389,40,Male,Bengaluru,Online,137,12,1477.1,At Risk
CUST104390,34,Male,Delhi,Store,66,7,952.27,Potential Loyalists
CUST104391,38,Female,Bengaluru,Online,45,8,3555.17,Loyal
CUST104392,42,Male,Mumbai,Online,214,9,2424.66,At Risk
CUST104393,26,Female,Bengaluru,Mobile App,63,5,2590.08,Potential Loyalists
CUST104394,32,Male,Noida,Online,99,13,1348.75,At Risk
CUST104395,25,Female,Chennai,Mobile App,11,15,3716.51,Loyal
CUST104396,42,Female,Bengaluru,Store,114,6,3716.16,Potential Loyalists
CUST104397,45,Male,Kolkata,Mobile App,42,17,3975.92,Loyal
CUST104398,35,Male,Chennai,Mobile App,150,10,1972.3,At Risk
CUST104399,24,Female,Mumbai,Online,2,24,6137.78,Champions
CUST104400,28,Male,Delhi,Online,182,8,2836.87,At Risk
CUST104401,41,Male,Noida,Online,177,9,4450.01,At Risk
CUST104402,22,Male,Delhi,Store,130,4,2063.77,At Risk
CUST104403,33,Female,Chennai,Online,9,23,4960.67,Champions
CUST104404,20,Male,Bengaluru,Online,46,9,5881.61,Loyal
CUST104405,38,Male,Pune,Store,34,7,494.3,Potential Loyalists
CUST104406,32,Male,Noida,Mobile App,48,6,2140.44,Potential Loyalists
CUST104407,51,Female,Kolkata,Store,196,5,2002.33,Lost
CUST104408,32,Female,Hyderabad,Store,51,16,4241.77,Loyal
CUST104409,48,Female,Bengaluru,Online,182,1,1257.34,Lost
CUST104410,23,Female,Pune,Mobile App,68,16,3090.36,Loyal
CUST104411,25,Female,Mumbai,Mobile App,73,13,2388.52,Loyal
CUST104412,43,Female,Delhi,Online,25,26,10437.18,Champions
CUST104413,38,Male,Noida,Online,141,9,1892.02,At Risk
CUST104414,39,Male,Chennai,Store,18,27,6359.66,Champions
CUST104415,35,Female,Kolkata,Mobile App,67,13,3044.92,Loyal
CUST104416,43,Female,Kolkata,Store,217,7,3278.23,At Risk
CUST104417,39,Female,Bengaluru,Online,78,11,2399.26,Potential Loyalists
CUST104418,23,Male,Pune,Online,21,19,8188.94,Champions
CUST104419,32,Male,Kolkata,Store,22,20,5967.64,Champions
CUST104420,42,Male,Chennai,Mobile App,106,3,1448.97,Potential Loyalists
CUST104421,36,Male,Pune,Store,10,14,1459.21,Loyal
CUST104422,37,Female,Chennai,Store,69,9,2563.26,Loyal
CUST104423,40,Male,Kolkata,Online,99,7,3077.61,Potential Loyalists
CUST104424,33,Male,Hyderabad,Store,38,10,4946.96,Loyal
CUST104425,35,Male,Hyderabad,Online,94,6,2748.87,Potential Loyalists
CUST104426,29,Male,Noida,Store,67,15,2771.22,Loyal
CUST104427,37,Female,Mumbai,Store,50,15,4868.98,Loyal
CUST104428,42,Male,Delhi,Store,15,21,1910.9,Champions
CUST104429,21,Female,Chennai,Online,30,15,3210.82,Loyal
CUST104430,43,Male,Delhi,Online,11,26,6160.42,Champions
CUST104431,44,Female,Mumbai,Mobile App,74,10,1717.74,Loyal
CUST104432,25,Female,Pune,Mobile App,251,2,295.78,Lost
CUST104433,32,Female,Mumbai,Online,306,2,1149.31,Lost
CUST104434,55,Female,Kolkata,Store,35,13,3423.21,Loyal
CUST104435,26,Male,Kolkata,Store,118,7,1724.78,Potential Loyalists
CUST104436,30,Male,Delhi,Online,23,10,1240.7,Potential Loyalists
CUST104437,45,Female,Kolkata,Store,267,4,1484.71,Lost
CUST104438,25,Male,Bengaluru,Mobile App,51,10,1785.87,Loyal
CUST104439,30,Male,Kolkata,Online,55,14,2626.97,Loyal
CUST104440,30,Female,Bengaluru,Online,72,10,4711.37,Loyal
CUST104441,45,Male,Pune,Online,17,27,4106.43,Champions
CUST104442,28,Male,Kolkata,Mobile App,15,13,3108.31,Loyal
CUST104443,39,Female,Delhi,Online,342,4,423.81,Lost
CUST104444,34,Male,Noida,Online,345,2,919.1,Lost
CUST104445,26,Male,Kolkata,Online,30,24,4660.09,Champions
CUST104446,40,Male,Pune,Mobile App,109,8,4424.74,Potential Loyalists
CUST104447,27,Male,Chennai,Online,27,14,3287.23,Loyal
CUST104448,33,Female,Pune,Mobile App,42,6,2895.2,Potential Loyalists
CUST104449,21,Male,Kolkata,Online,58,8,1561.92,Potential Loyalists
CUST104450,18,Male,Kolkata,Online,34,27,13803.32,Champions
CUST104451,44,Male,Hyderabad,Online,231,4,519.51,Lost
CUST104452,29,Female,Delhi,Store,328,5,1576.14,Lost
CUST104453,34,Female,Chennai,Store,138,7,1281.51,At Risk
CUST104454,29,Female,Chennai,Online,200,5,2905.34,At Risk
CUST104455,18,Male,Kolkata,Store,31,6,2406.76,Potential Loyalists
CUST104456,28,Female,Pune,Online,20,15,2225.22,Loyal
CUST104457,23,Female,Hyderabad,Online,33,24,7617.14,Champions
CUST104458,39,Female,Delhi,Store,53,6,119.87,Potential Loyalists
CUST104459,31,Male,Noida,Store,10,31,8296.54,Champions
CUST104460,35,Female,Hyderabad,Store,357,4,585.95,Lost
CUST104461,43,Male,Noida,Online,56,9,2691.55,Potential Loyalists
CUST104462,18,Male,Bengaluru,Mobile App,69,9,1593.65,Potential Loyalists
CUST104463,32,Female,Kolkata,Mobile App,16,13,1190.15,Loyal
CUST104464,25,Female,Chennai,Online,191,1,995.03,Lost
CUST104465,25,Female,Delhi,Store,46,9,1912.79,Loyal
CUST104466,26,Female,Bengaluru,Mobile App,28,15,8243.62,Champions
CUST104467,26,Male,Chennai,Mobile App,33,18,2593.44,Loyal
CUST104468,55,Female,Delhi,Store,110,10,3234.39,At Risk
CUST104469,53,Male,Hyderabad,Store,180,3,666.22,Lost
CUST104470,24,Male,Noida,Store,52,11,5067.79,Loyal
CUST104471,39,Male,Mumbai,Mobile App,273,2,1302.32,Lost
CUST104472,36,Male,Bengaluru,Store,38,11,1564.71,Loyal
CUST104473,52,Male,Hyderabad,Mobile App,121,10,902.85,At Risk
CUST104474,22,Female,Hyderabad,Store,21,19,4650.9,Champions
CUST104475,21,Female,Delhi,Mobile App,107,9,1459.47,Potential Loyalists
CUST104476,44,Male,Bengaluru,Online,217,8,1979.11,At Risk
CUST104477,38,Female,Delhi,Online,84,12,654.34,Potential Loyalists
CUST104478,41,Male,Mumbai,Store,50,12,2531.04,Loyal
CUST104479,33,Female,Noida,Store,232,5,438.28,Lost
CUST104480,40,Male,Noida,Online,311,5,713.67,Lost
CUST104481,41,Female,Chennai,Mobile App,55,9,2005.89,Potential Loyalists
CUST104482,37,Female,Mumbai,Store,143,12,3065.85,At Risk
CUST104483,29,Male,Noida,Mobile App,128,8,2310.54,At Risk
CUST104484,45,Male,Mumbai,Store,23,11,2188.78,Loyal
CUST104485,37,Female,Noida,Store,325,3,752.08,Lost
CUST104486,32,Other,Kolkata,Store,34,17,2415.94,Loyal
CUST104487,41,Male,Chennai,Mobile App,186,8,1839.97,At Risk
CUST104488,34,Female,Mumbai,Online,8,17,4606.27,Champions
CUST104489,28,Other,Hyderabad,Store,23,14,1980.08,Loyal
CUST104490,41,Male,Delhi,Mobile App,110,7,1837.57,Potential Loyalists
CUST104491,30,Female,Chennai,Online,117,4,2398.17,Potential Loyalists
CUST104492,27,Female,Mumbai,Mobile App,270,3,1103.13,Lost
CUST104493,27,Female,Mumbai,Mobile App,228,2,766.95,Lost
CUST104494,39,Female,Pune,Mobile App,12,23,7847.82,Champions
CUST104495,23,Female,Delhi,Online,45,15,1978.53,Loyal
CUST104496,31,Female,Chennai,Online,33,16,2818.9,Loyal
CUST104497,32,Male,Delhi,Online,30,6,4255.68,Potential Loyalists
CUST104498,36,Male,Delhi,Online,42,7,3585.56,Potential Loyalists
CUST104499,30,Male,Kolkata,Mobile App,253,4,324.87,Lost
CUST104500,25,Male,Delhi,Online,128,7,1696.24,At Risk
CUST104501,34,Male,Mumbai,Online,4,19,4296.11,Champions
CUST104502,18,Male,Bengaluru,Online,29,7,466.34,Potential Loyalists
CUST104503,35,Female,Pune,Online,35,7,619.01,Potential Loyalists
CUST104504,34,Female,Pune,Online,58,6,3962.49,Potential Loyalists
CUST104505,54,Male,Bengaluru,Online,18,21,4848.97,Champions
CUST104506,22,Female,Kolkata,Mobile App,25,17,1570.24,Loyal
CUST104507,31,Female,Hyderabad,Store,105,8,1559.08,Potential Loyalists
CUST104508,31,Male,Bengaluru,Online,67,12,2370.24,Loyal
CUST104509,26,Male,Pune,Online,111,12,434.91,At Risk
CUST104510,39,Male,Hyderabad,Mobile App,11,21,3937.0,Loyal
CUST104511,37,Female,Mumbai,Online,80,6,3072.88,Potential Loyalists
CUST104512,37,Male,Noida,Mobile App,115,7,474.48,Potential Loyalists
CUST104513,28,Female,Chennai,Store,184,2,1506.87,Lost
CUST104514,18,Male,Mumbai,Mobile App,19,18,4068.98,Champions
CUST104515,27,Female,Delhi,Online,27,28,4752.94,Champions
CUST104516,18,Female,Kolkata,Online,64,11,1064.07,Loyal
CUST104517,21,Other,Delhi,Mobile App,100,7,1011.19,Potential Loyalists
CUST104518,24,Male,Kolkata,Store,64,13,2686.13,Loyal
CUST104519,44,Female,Chennai,Online,234,9,2561.61,At Risk
CUST104520,28,Female,Delhi,Mobile App,69,12,3062.17,Loyal
CUST104521,31,Female,Bengaluru,Store,9,18,9023.9,Champions
CUST104522,37,Female,Hyderabad,Online,25,6,2183.56,Potential Loyalists
CUST104523,32,Female,Kolkata,Mobile App,188,7,2832.66,At Risk
CUST104524,40,Other,Chennai,Mobile App,260,3,1427.69,Lost
CUST104525,22,Male,Hyderabad,Online,97,5,4335.78,At Risk
CUST104526,22,Male,Chennai,Online,62,5,1583.39,Potential Loyalists
CUST104527,40,Male,Hyderabad,Mobile App,224,2,1185.27,At Risk
CUST104528,18,Female,Hyderabad,Store,126,11,1289.44,At Risk
CUST104529,18,Male,Bengaluru,Online,63,11,3744.02,Loyal
CUST104530,35,Male,Kolkata,Mobile App,92,6,5335.23,Potential Loyalists
CUST104531,29,Male,Delhi,Store,216,8,3824.87,At Risk
CUST104532,34,Male,Hyderabad,Mobile App,28,11,5789.27,Loyal
CUST104533,46,Female,Pune,Online,115,14,3030.86,At Risk
CUST104534,35,Male,Bengaluru,Mobile App,25,9,601.91,Potential Loyalists
CUST104535,19,Female,Bengaluru,Store,78,2,1359.59,Potential Loyalists
CUST104536,41,Male,Bengaluru,Mobile App,13,23,5088.95,Champions
CUST104537,35,Male,Hyderabad,Mobile App,192,6,1142.47,At Risk
CUST104538,30,Female,Delhi,Online,200,3,366.63,Lost
CUST104539,30,Female,Hyderabad,Online,29,23,14828.71,Champions
CUST104540,38,Male,Hyderabad,Online,66,18,1979.34,Loyal
CUST104541,40,Male,Noida,Mobile App,23,19,6969.38,Champions
CUST104542,45,Male,Chennai,Online,15,28,6194.63,Champions
CUST104543,24,Female,Noida,Online,349,2,990.59,Lost
CUST104544,34,Female,Delhi,Mobile App,76,6,2025.65,Potential Loyalists
CUST104545,29,Other,Chennai,Store,10,10,4063.82,Loyal
CUST104546,48,Male,Pune,Online,12,10,4850.26,Loyal
CUST104547,57,Male,Bengaluru,Store,191,5,1489.95,Lost
CUST104548,33,Male,Noida,Online,52,9,2121.13,Loyal
CUST104549,32,Male,Delhi,Mobile App,142,5,2508.49,At Risk
CUST104550,29,Male,Hyderabad,Online,26,8,1913.99,Loyal
